timestamp,nanoTime,type,x,y,z,w,label
1761837475710,8244741045298,ACC,-1.4893315711326787,5.970665728720913,5.54837294253614,0.0,2
1761837475710,8244741045298,GYRO,0.11705663128777072,0.08081476732482698,0.048470753100978946,0.0,2
1761837475710,8244741045298,ROT_VEC,0.1795519833274291,-0.34517653270768156,0.29942930325648276,0.45718751103707567,2
1761837475710,8244741045298,MAG,38.68031215155005,-27.072246083346744,-4.941625664827438,0.0,2
1761837475730,8244761310046,ACC,-1.9600375098219056,7.358233768832353,4.443254793964892,0.0,2
1761837475730,8244761310046,GYRO,0.05291863610290392,0.02110546237642489,0.01786169520568396,0.0,2
1761837475730,8244761310046,MAG,45.936605944765134,-5.050043103811056,-13.832357011949554,0.0,2
1761837475730,8244761310046,ROT_VEC,0.24977280666200685,-0.04288615231697725,0.3820992969188072,0.2428495231746461,2
1761837475750,8244781574794,GYRO,-0.1108333002802514,-0.06372361300633836,-0.09360205007692843,0.0,2
1761837475750,8244781574794,ACC,-1.4310996698596707,5.764846551356813,6.103520948402874,0.0,2
1761837475750,8244781574794,ROT_VEC,0.18996046665161184,0.42365510908494697,0.8106439722499841,0.23659366817871513,2
1761837475750,8244781574794,MAG,12.799587875931785,-24.766346196119528,-10.134391479220062,0.0,2
1761837475770,8244801839543,ROT_VEC,0.30280060026419314,0.14264662448443508,0.7901699436177749,0.44322528137987416,2
1761837475770,8244801839543,GYRO,-0.038917973935508464,-0.11758322752361665,0.0306474876655626,0.0,2
1761837475770,8244801839543,ACC,-2.489187794717221,6.424868242475746,2.6451535832806563,0.0,2
1761837475770,8244801839543,MAG,35.34819367788215,-42.10425830076219,-8.238415922698724,0.0,2
1761837475791,8244822104291,GYRO,0.14846095258519804,0.10556243428735025,-0.021269111370887474,0.0,2
1761837475791,8244822104291,ROT_VEC,0.35967717769215274,0.15441853258439497,-0.6398164217228048,1.0868774717297904,2
1761837475791,8244822104291,ACC,-2.0829555737862333,9.496615580364047,3.595261321346066,0.0,2
1761837475791,8244822104291,MAG,11.875868618883214,-57.62202467289604,-8.382467281629934,0.0,2
1761837475811,8244842369040,ACC,1.2938089870151854,9.51962077533687,4.59256891650259,0.0,2
1761837475811,8244842369040,GYRO,-0.0016724228669018452,-0.15594462940770404,-0.008734349339837626,0.0,2
1761837475811,8244842369040,ROT_VEC,0.2621225233767113,0.47557477561383366,-0.37332859544405833,0.324302650190889,2
1761837475811,8244842369040,MAG,-14.124992513860978,-24.805241013258005,-4.315855217370993,0.0,2
1761837475831,8244862633788,MAG,33.70026579189751,-43.254160129732,-10.419528888951048,0.0,2
1761837475831,8244862633788,ACC,-1.2542314013438514,8.260164983449837,4.982500512056168,0.0,2
1761837475831,8244862633788,GYRO,-0.13540784016852808,-0.09029428127906054,0.02253682894881113,0.0,2
1761837475831,8244862633788,ROT_VEC,0.2565928973971415,-0.6090553390902952,-0.3055805672752782,0.600032665783161,2
1761837475851,8244882898537,ACC,-0.7430904377851516,7.98350671165894,5.204311430077073,0.0,2
1761837475851,8244882898537,GYRO,-0.01486518031187193,0.06229617757725401,0.004973384454244464,0.0,2
1761837475851,8244882898537,ROT_VEC,0.3144771158974863,-0.3505871243112645,0.07884620513199375,0.7082909142350428,2
1761837475851,8244882898537,MAG,6.5546474837017525,-40.00879386624778,-5.028072407377519,0.0,2
1761837475872,8244903163285,ACC,0.12583967658187853,7.44985775743767,5.117808834833661,0.0,2
1761837475872,8244903163285,GYRO,0.13293689622477098,0.19726215610504463,-0.06543470261222413,0.0,2
1761837475872,8244903163285,MAG,17.676995980859008,-27.382744647974796,-10.118073344998727,0.0,2
1761837475872,8244903163285,ROT_VEC,0.20730994815134676,-0.10912591148828688,0.08678629755343725,0.9401771073796165,2
1761837475892,8244923428034,ACC,-1.0301291566643265,7.71165682706666,4.949720076207983,0.0,2
1761837475892,8244923428034,MAG,15.563342046893904,-51.19969804757402,2.2047650557816914,0.0,2
1761837475892,8244923428034,ROT_VEC,0.3515497186976352,-0.04286620989796504,-0.35583779138186844,0.13402611720497767,2
1761837475892,8244923428034,GYRO,0.032714053292211255,0.08413844318909294,0.021613153204996766,0.0,2
1761837475912,8244943692782,MAG,15.11278754443589,-32.836618131113795,-12.838997774492476,0.0,2
1761837475912,8244943692782,ROT_VEC,0.22441873553338795,0.09053687640771435,0.06357917006810113,0.6973653904015925,2
1761837475912,8244943692782,GYRO,-0.05410646422722895,0.004506952673885765,-0.007212905913631634,0.0,2
1761837475912,8244943692782,ACC,0.3269749634537467,9.212885996820333,4.8928989623972035,0.0,2
1761837475932,8244963957531,ROT_VEC,0.12016710376794967,-0.033241140162502195,0.1747913728794157,0.03842542987998408,2
1761837475932,8244963957531,MAG,28.559514915699058,-38.19539981393848,-16.618082691284503,0.0,2
1761837475932,8244963957531,ACC,-0.7710676227537023,8.633214161584304,5.938380874584176,0.0,2
1761837475932,8244963957531,GYRO,-0.12498771187779502,-0.01597542296883469,-0.020949350986878158,0.0,2
1761837475953,8244984222279,GYRO,0.06768116107375836,0.34821282068261233,0.0191927871581484,0.0,2
1761837475953,8244984222279,ACC,-0.5154093214391893,9.458987509495852,4.9854063533694,0.0,2
1761837475953,8244984222279,MAG,38.99376850009866,-19.16799663343288,-4.48014938009565,0.0,2
1761837475953,8244984222279,ROT_VEC,0.1818121439056633,0.41975535716935597,-0.3967255549281853,0.45474640338038413,2
1761837475973,8245004487028,ACC,-0.4979661912581365,6.576603869746636,3.6165591568739868,0.0,2
1761837475973,8245004487028,GYRO,0.1884407330620551,-0.3292849758283521,0.04240739835398325,0.0,2
1761837475973,8245004487028,ROT_VEC,0.19164670921702318,0.0080602280078544,-0.28114628575596623,0.6505815300800204,2
1761837475973,8245004487028,MAG,7.162266300335983,-26.99789181292544,-15.801077816671432,0.0,2
1761837475993,8245024751776,GYRO,0.1029183707649163,0.05937735356252284,0.08136327935561552,0.0,2
1761837475993,8245024751776,ROT_VEC,0.2896505262159414,-0.184323475652933,-0.5604152004488235,0.22289303063103946,2
1761837475993,8245024751776,ACC,-0.6965438792553555,10.0484685297678,3.241113413355348,0.0,2
1761837475993,8245024751776,MAG,28.29537854509675,-39.485784814969804,-7.058653089777935,0.0,2
1761837476013,8245045016525,GYRO,-0.13528337711612556,-0.09143228663266652,-0.09063422147792513,0.0,2
1761837476013,8245045016525,ROT_VEC,0.32891349462244795,0.16690771880179578,-0.3201079349489815,0.3149051925968235,2
1761837476013,8245045016525,ACC,-0.4348332435880069,8.943960572897328,5.566725081873217,0.0,2
1761837476013,8245045016525,MAG,3.6817944535212472,-32.72139250463377,-3.60780653022954,0.0,2
1761837476034,8245065281273,MAG,-13.383968814222513,-17.52693648380488,-2.3292253982358053,0.0,2
1761837476034,8245065281273,GYRO,0.16320238045712504,-0.16172407555045948,0.08442107484461416,0.0,2
1761837476034,8245065281273,ROT_VEC,0.4408189827153414,-0.03010681627711606,-0.4929453392373454,0.5221678195354417,2
1761837476034,8245065281273,ACC,-1.7127932968896364,7.3278821183660785,4.113777040788199,0.0,2
1761837476054,8245085546022,MAG,-2.814214664554391,-30.00836484737441,-8.31816144666854,0.0,2
1761837476054,8245085546022,ROT_VEC,0.18979587565788006,0.11014403255319558,0.44645532418765305,0.7181098755266233,2
1761837476054,8245085546022,ACC,0.1451670631757335,10.258001507033688,6.618824942632518,0.0,2
1761837476054,8245085546022,GYRO,0.014622999086595357,-0.15326642418757289,-0.06318832717252126,0.0,2
1761837476074,8245105810770,MAG,16.326907636416465,-45.03349499999664,-13.623948757797123,0.0,2
1761837476074,8245105810770,GYRO,0.1001399044172973,-0.19144113867648604,-0.08540185096086007,0.0,2
1761837476074,8245105810770,ROT_VEC,0.18248774616149943,-0.07742756132283174,0.05589670258203773,0.29847109961740287,2
1761837476074,8245105810770,ACC,-1.3660002588232512,7.133712787954588,5.1593878468956955,0.0,2
1761837476095,8245126075519,ACC,-2.6479687241759744,8.160580345778927,4.9923063748925465,0.0,2
1761837476095,8245126075519,MAG,8.774410607619997,-42.17882843483202,-16.677200145981594,0.0,2
1761837476095,8245126075519,GYRO,0.2409595304692322,0.033277907346475226,-0.1634680709909799,0.0,2
1761837476095,8245126075519,ROT_VEC,0.2321540586338191,0.3496247441420442,-1.20492796893484,0.48819622292990567,2
1761837476115,8245146340267,ACC,-1.979596544310482,9.45009318901493,6.207827045253007,0.0,2
1761837476115,8245146340267,GYRO,-0.04547304270823249,-0.061137443755140464,-0.0014942744483160894,0.0,2
1761837476115,8245146340267,MAG,24.90785397991899,-58.25650785664649,-3.72113384305578,0.0,2
